Abstract ID	1142	1284	502	879	219	
1142	1.0	0.289644	0.256936	0.40303	0.322711	
1284	0.289644	1.0	0.249686	0.386263	0.377875	
502	0.256936	0.249686	1.0	0.368361	0.203933	
879	0.40303	0.386264	0.368361	1.0	0.390137	
219	0.322711	0.377875	0.203933	0.390137	1.0	
