Abstract ID	338	113	463	1031	528	
338	1.0	0.334569	0.443189	0.278935	0.132556	
113	0.334569	1.0	0.535701	0.0804836	0.125552	
463	0.443189	0.535701	1.0	0.0299923	0.176394	
1031	0.278935	0.0804837	0.0299923	1.0	0.0684504	
528	0.132556	0.125552	0.176394	0.0684504	1.0	
