Abstract ID	1046	1234	23	1216	1335	
1046	1.0	0.922852	0.482907	0.419788	0.272496	
1234	0.922852	1.0	0.472951	0.455568	0.208421	
23	0.482907	0.472951	1.0	0.700439	0.426542	
1216	0.419788	0.455568	0.700439	1.0	0.374963	
1335	0.272496	0.208421	0.426542	0.374963	1.0	
