Abstract ID	1306	461	1181	827	720	
1306	1.0	0.634008	0.631638	0.334223	0.0282994	
461	0.634008	1.0	0.690286	0.45865	0.322762	
1181	0.631638	0.690286	1.0	0.436028	0.255144	
827	0.334223	0.45865	0.436028	1.0	0.204952	
720	0.0282994	0.322762	0.255144	0.204952	1.0	
