Abstract ID	361	313	1100	833	1418	
361	1.0	0.337	0.306776	0.120102	0.593886	
313	0.337	1.0	0.147751	0.156718	0.568037	
1100	0.306776	0.147751	1.0	0.199425	0.323836	
833	0.120102	0.156718	0.199425	1.0	0.176256	
1418	0.593886	0.568037	0.323836	0.176256	1.0	
