Abstract ID	1085	402	1465	1028	424	
1085	1.0	0.329352	0.1687	0.134654	0.0558728	
402	0.329352	1.0	0.239548	0.101877	0.138082	
1465	0.1687	0.239548	1.0	0.114575	0.144441	
1028	0.134654	0.101877	0.114575	1.0	0.0892795	
424	0.0558728	0.138082	0.144441	0.0892795	1.0	
