Abstract ID	95	315	1478	1057	931	
95	1.0	0.586562	0.388302	0.444788	0.467499	
315	0.586562	1.0	0.40531	0.293227	0.554528	
1478	0.388302	0.40531	1.0	0.562543	0.346032	
1057	0.444788	0.293227	0.562543	1.0	0.285684	
931	0.467499	0.554528	0.346032	0.285684	1.0	
