Abstract ID	848	99	18	1324	567	
848	1.0	0.323166	0.288137	0.28816	0.307532	
99	0.323166	1.0	0.305436	0.295044	0.497523	
18	0.288137	0.305436	1.0	0.690291	0.411193	
1324	0.28816	0.295044	0.690291	1.0	0.335309	
567	0.307532	0.497523	0.411193	0.335309	1.0	
