Abstract ID	456	169	516	533	636	
456	1.0	0.254976	0.616393	0.57225	0.381874	
169	0.254976	1.0	0.178096	0.147324	0.265519	
516	0.616393	0.178096	1.0	0.67621	0.206552	
533	0.57225	0.147324	0.67621	1.0	0.189571	
636	0.381874	0.265519	0.206552	0.189571	1.0	
