Abstract ID	252	786	887	85	83	
252	1.0	0.0373913	-0.012418	0.0111425	0.0322245	
786	0.0373913	1.0	0.00430901	0.0807878	0.0585499	
887	-0.012418	0.00430901	1.0	0.0153472	0.489602	
85	0.0111425	0.0807879	0.0153472	1.0	0.0306239	
83	0.0322245	0.0585499	0.489602	0.0306239	1.0	
