Abstract ID	1343	1444	1304	27	218	
1343	1.0	0.221379	0.327428	0.270416	0.154879	
1444	0.221379	1.0	0.525329	0.374332	0.569376	
1304	0.327428	0.525329	1.0	0.452745	0.478627	
27	0.270416	0.374332	0.452745	1.0	0.279303	
218	0.154879	0.569376	0.478627	0.279303	1.0	
