Abstract ID	1121	530	482	965	65	
1121	1.0	0.721972	0.476062	0.688827	0.571084	
530	0.721972	1.0	0.602059	0.740684	0.660992	
482	0.476062	0.602059	1.0	0.608016	0.514639	
965	0.688827	0.740684	0.608016	1.0	0.662476	
65	0.571084	0.660992	0.514639	0.662476	1.0	
