Abstract ID	265	1330	1053	414	63	
265	1.0	0.362957	0.396423	0.287689	0.466666	
1330	0.362957	1.0	0.498481	0.396592	0.612911	
1053	0.396423	0.498481	1.0	0.537301	0.414556	
414	0.287689	0.396592	0.537301	1.0	0.295942	
63	0.466666	0.612911	0.414556	0.295942	1.0	
