Abstract ID	1022	563	1351	453	363	
1022	1.0	0.134168	0.00786262	0.324999	0.694476	
563	0.134168	1.0	0.0358135	0.0168594	0.237963	
1351	0.00786262	0.0358135	1.0	0.0141767	0.0431804	
453	0.324999	0.0168594	0.0141767	1.0	0.372002	
363	0.694476	0.237963	0.0431804	0.372002	1.0	
