Abstract ID	140	216	117	236	733	
140	1.0	0.474228	0.558498	0.330781	0.0964675	
216	0.474228	1.0	0.280886	0.706592	0.199544	
117	0.558498	0.280886	1.0	0.249402	0.0929949	
236	0.330781	0.706592	0.249402	1.0	0.216384	
733	0.0964675	0.199544	0.0929949	0.216384	1.0	
