Abstract ID	142	229	36	1101	1458	
142	1.0	0.146213	0.239598	0.117424	0.305738	
229	0.146213	1.0	0.112661	0.125734	0.196644	
36	0.239598	0.112661	1.0	0.136343	0.333235	
1101	0.117424	0.125734	0.136343	1.0	0.170748	
1458	0.305738	0.196644	0.333235	0.170748	1.0	
