Abstract ID	24	278	795	481	852	
24	1.0	0.453441	0.577472	0.588465	0.357519	
278	0.453441	1.0	0.304319	0.397937	0.361664	
795	0.577472	0.304319	1.0	0.499288	0.280124	
481	0.588465	0.397937	0.499288	1.0	0.190994	
852	0.357519	0.361664	0.280124	0.190994	1.0	
