Abstract ID	1494	701	1413	841	1365	
1494	1.0	0.16354	0.407792	0.0293884	0.371585	
701	0.16354	1.0	0.283486	0.0828347	-0.00473136	
1413	0.407792	0.283486	1.0	0.0408636	0.259838	
841	0.0293884	0.0828347	0.0408636	1.0	0.044281	
1365	0.371585	-0.00473135	0.259838	0.044281	1.0	
