Abstract ID	1004	1190	474	276	1361	
1004	1.0	0.10463	0.186392	0.175315	0.192281	
1190	0.10463	1.0	0.110461	0.197947	0.188502	
474	0.186392	0.110461	1.0	0.220316	0.142314	
276	0.175315	0.197947	0.220316	1.0	0.180908	
1361	0.192281	0.188502	0.142314	0.180908	1.0	
