Abstract ID	714	28	957	298	257	
714	1.0	0.0926899	0.782777	0.253994	0.145011	
28	0.09269	1.0	0.11029	0.166114	0.500002	
957	0.782777	0.11029	1.0	0.328423	0.250297	
298	0.253994	0.166114	0.328423	1.0	0.0481358	
257	0.145011	0.500002	0.250297	0.0481358	1.0	
