Abstract ID	1387	454	375	20	1267	
1387	1.0	-0.000596493	0.673701	0.101382	0.0490635	
454	-0.000596495	1.0	0.232342	0.426488	0.0804411	
375	0.673701	0.232342	1.0	0.335667	0.0598907	
20	0.101382	0.426488	0.335667	1.0	0.171214	
1267	0.0490635	0.0804411	0.0598907	0.171214	1.0	
