Abstract ID	114	335	110	634	964	
114	1.0	0.699041	0.669515	0.623194	0.510376	
335	0.699041	1.0	0.830676	0.778097	0.611667	
110	0.669515	0.830676	1.0	0.640523	0.523313	
634	0.623194	0.778097	0.640523	1.0	0.517363	
964	0.510376	0.611667	0.523313	0.517363	1.0	
