Abstract ID	659	504	489	273	437	
659	1.0	0.233441	0.267473	0.313673	0.0371083	
504	0.233441	1.0	0.238665	0.64215	0.0265177	
489	0.267473	0.238665	1.0	0.357812	0.0550911	
273	0.313673	0.64215	0.357812	1.0	0.0968729	
437	0.0371083	0.0265177	0.0550911	0.0968729	1.0	
