Abstract ID	1245	1233	64	1081	562	
1245	1.0	0.213628	0.771921	0.155835	0.560391	
1233	0.213628	1.0	0.256565	0.121865	0.182659	
64	0.771921	0.256565	1.0	0.127198	0.556909	
1081	0.155835	0.121865	0.127198	1.0	0.0593133	
562	0.560391	0.182659	0.556909	0.0593133	1.0	
