Abstract ID	1481	700	1283	383	222	
1481	1.0	0.0121407	-0.0126896	0.033537	0.0664138	
700	0.0121407	1.0	-0.00162318	0.0489904	0.0251025	
1283	-0.0126896	-0.00162318	1.0	0.128082	0.197355	
383	0.033537	0.0489904	0.128082	1.0	0.018471	
222	0.0664138	0.0251025	0.197355	0.0184711	1.0	
