Abstract ID	1200	415	1285	274	1422	
1200	1.0	0.256354	0.252883	0.15543	0.128235	
415	0.256354	1.0	0.223221	0.331581	0.286795	
1285	0.252883	0.223221	1.0	0.454426	0.127097	
274	0.15543	0.331581	0.454426	1.0	0.214964	
1422	0.128235	0.286795	0.127097	0.214964	1.0	
