Abstract ID	136	1278	1045	774	1056	
136	1.0	0.210408	0.153051	0.443515	0.194138	
1278	0.210408	1.0	0.204971	0.314244	0.189349	
1045	0.153051	0.204971	1.0	0.188847	0.640447	
774	0.443515	0.314244	0.188847	1.0	0.174633	
1056	0.194137	0.189349	0.640447	0.174633	1.0	
